country,iso3,year,value
Sri Lanka,LKA,2022,358.567733591982
St. Kitts and Nevis,KNA,2022,179.65
St. Lucia,LCA,2022,293.083606557377
St. Martin (French part),MAF,2022,577.4
St. Vincent and the Grenadines,VCT,2022,261.65641025641
Sudan,SDN,2022,26.4364807280514
Suriname,SUR,2022,3.88245766041872
Sweden,SWE,2022,25.7487256923983
Switzerland,CHE,2022,222.150599739861
Syrian Arab Republic,SYR,2022,121.299321190747
Tajikistan,TJK,2022,73.3642337344189
Tanzania,TZA,2022,73.0546635809438
Thailand,THA,2022,140.412474309538
Timor-Leste,TLS,2022,92.0843981170141
Togo,TGO,2022,167.121492921493
Tonga,TON,2022,145.891666666667
Trinidad and Tobago,TTO,2022,266.238791423002
Tunisia,TUN,2022,78.0080715756952
Turkiye,TUR,2022,110.416580694619
Turkmenistan,TKM,2022,15.3856808460835
Turks and Caicos Islands,TCA,2022,48.26
Tuvalu,TUV,2022,333.066666666667
Uganda,UGA,2022,235.950124675843
Ukraine,UKR,2022,70.8470245081118
United Arab Emirates,ARE,2022,141.861123627147
United Kingdom,GBR,2022,280.209151407432
United States,USA,2022,36.4333780453942
Uruguay,URY,2022,19.3744314935436
Uzbekistan,UZB,2022,79.2892236957962
Vanuatu,VUT,2022,25.6805578342904
"Venezuela, RB",VEN,2022,31.9857343688
Viet Nam,VNM,2022,318.032648542413
Virgin Islands (U.S.),VIR,2022,301.18
West Bank and Gaza,PSE,2022,
"Yemen, Rep.",YEM,2022,72.395924010834
Zambia,ZMB,2022,27.1095091405588
Zimbabwe,ZWE,2022,41.5382086079876
